2024-07-17 18:59:48 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P1  -----------------------------------
2024-07-18 00:56:33 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P105...
2024-07-18 00:56:33 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P105 created successfully in 0.00 seconds
2024-07-18 00:56:33 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P105
2024-07-18 00:57:41 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P105 created successfully in 67.83 seconds
2024-07-18 00:57:41 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P105...
2024-07-18 00:57:58 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P105 : 8
2024-07-18 00:57:58 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P105 filtered successfully in 17.74 seconds
2024-07-18 00:57:58 |              __main__ |    DEBUG | Time taken for patient AGORL_P105 : 4.58 minutes.
2024-07-18 00:57:58 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-18 00:57:58 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P106-----------------------------------
2024-07-18 00:57:58 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P106...
2024-07-18 00:58:02 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P106 separated successfully in 3.50 seconds
2024-07-18 00:58:02 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P106...
2024-07-18 00:58:02 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P106 created successfully in 0.19 seconds
2024-07-18 00:58:02 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P106...
2024-07-18 00:58:05 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P106 converted successfully in 3.21 seconds
2024-07-18 00:58:05 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P106...
2024-07-18 01:00:03 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P106 ran successfully in 117.64 seconds
2024-07-18 01:00:03 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P106...
2024-07-18 01:00:44 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P106 ran successfully in 41.47 seconds
2024-07-18 01:00:44 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P106...
2024-07-18 01:00:44 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P106 created successfully in 0.00 seconds
2024-07-18 01:00:44 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P106
2024-07-18 01:01:40 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P106 created successfully in 55.34 seconds
2024-07-18 01:01:40 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P106...
2024-07-18 01:02:00 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P106 : 8
2024-07-18 01:02:00 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P106 filtered successfully in 20.34 seconds
2024-07-18 01:02:00 |              __main__ |    DEBUG | Time taken for patient AGORL_P106 : 4.03 minutes.
2024-07-18 01:02:00 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-18 01:02:00 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P107-----------------------------------
2024-07-18 01:02:00 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P107...
2024-07-18 01:02:02 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P107 separated successfully in 2.14 seconds
2024-07-18 01:02:02 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P107...
2024-07-18 01:02:02 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P107 created successfully in 0.15 seconds
2024-07-18 01:02:02 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P107...
2024-07-18 01:02:05 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P107 converted successfully in 2.88 seconds
2024-07-18 01:02:05 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P107...
2024-07-18 01:03:40 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P107 ran successfully in 94.76 seconds
2024-07-18 01:03:40 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P107...
2024-07-18 01:04:13 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P107 ran successfully in 32.97 seconds
2024-07-18 01:04:13 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P107...
2024-07-18 01:04:13 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P107 created successfully in 0.00 seconds
2024-07-18 01:04:13 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P107
2024-07-18 01:05:13 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P107 created successfully in 59.84 seconds
2024-07-18 01:05:13 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P107...
2024-07-18 01:05:31 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P107 : 5
2024-07-18 01:05:31 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P107 filtered successfully in 18.66 seconds
2024-07-18 01:05:31 |              __main__ |    DEBUG | Time taken for patient AGORL_P107 : 3.52 minutes.
2024-07-18 01:05:31 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-18 01:05:31 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P108-----------------------------------
2024-07-18 01:05:31 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P108...
2024-07-18 01:05:36 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P108 separated successfully in 4.91 seconds
2024-07-18 01:05:36 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P108...
2024-07-18 01:05:37 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P108 created successfully in 0.15 seconds
2024-07-18 01:05:37 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P108...
2024-07-18 01:05:40 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P108 converted successfully in 3.31 seconds
2024-07-18 01:05:40 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P108...
2024-07-18 01:07:16 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P108 ran successfully in 96.42 seconds
2024-07-18 01:07:16 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P108...
2024-07-18 01:07:51 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P108 ran successfully in 34.30 seconds
2024-07-18 01:07:51 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P108...
2024-07-18 01:07:51 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P108 created successfully in 0.00 seconds
2024-07-18 01:07:51 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P108
2024-07-18 01:08:53 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P108 created successfully in 62.34 seconds
2024-07-18 01:08:53 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P108...
2024-07-18 01:09:12 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P108 : 8
2024-07-18 01:09:12 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P108 filtered successfully in 19.36 seconds
2024-07-18 01:09:12 |              __main__ |    DEBUG | Time taken for patient AGORL_P108 : 3.68 minutes.
2024-07-18 01:09:12 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-18 01:09:12 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P109-----------------------------------
2024-07-18 01:09:12 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P109...
2024-07-18 01:09:15 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P109 separated successfully in 3.14 seconds
2024-07-18 01:09:15 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P109...
2024-07-18 01:09:16 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P109 created successfully in 0.15 seconds
2024-07-18 01:09:16 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P109...
2024-07-18 01:09:19 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P109 converted successfully in 3.14 seconds
2024-07-18 01:09:19 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P109...
2024-07-18 01:10:54 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P109 ran successfully in 95.36 seconds
2024-07-18 01:10:54 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P109...
2024-07-18 01:11:28 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P109 ran successfully in 34.10 seconds
2024-07-18 01:11:28 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P109...
2024-07-18 01:11:28 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P109 created successfully in 0.00 seconds
2024-07-18 01:11:28 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P109
2024-07-18 01:12:32 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P109 created successfully in 63.37 seconds
2024-07-18 01:12:32 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P109...
2024-07-18 01:12:51 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P109 : 6
2024-07-18 01:12:51 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P109 filtered successfully in 19.48 seconds
2024-07-18 01:12:51 |              __main__ |    DEBUG | Time taken for patient AGORL_P109 : 3.65 minutes.
2024-07-18 01:12:51 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-18 01:12:51 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P110-----------------------------------
2024-07-18 01:12:51 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P110...
2024-07-18 01:12:53 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P110 separated successfully in 1.74 seconds
2024-07-18 01:12:53 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P110...
2024-07-18 01:12:53 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P110 created successfully in 0.17 seconds
2024-07-18 01:12:53 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P110...
2024-07-18 01:12:56 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P110 converted successfully in 2.96 seconds
2024-07-18 01:12:56 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P110...
2024-07-18 01:14:35 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P110 ran successfully in 98.62 seconds
2024-07-18 01:14:35 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P110...
2024-07-18 01:15:10 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P110 ran successfully in 35.12 seconds
2024-07-18 01:15:10 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P110...
2024-07-18 01:15:10 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P110 created successfully in 0.00 seconds
2024-07-18 01:15:10 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P110
2024-07-18 01:16:16 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P110 created successfully in 66.52 seconds
2024-07-18 01:16:16 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P110...
2024-07-18 01:16:35 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P110 : 6
2024-07-18 01:16:35 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P110 filtered successfully in 19.04 seconds
2024-07-18 01:16:35 |              __main__ |    DEBUG | Time taken for patient AGORL_P110 : 3.74 minutes.
2024-07-18 01:16:35 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-18 01:16:35 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P111-----------------------------------
2024-07-18 01:16:35 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P111...
2024-07-18 01:16:38 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P111 separated successfully in 3.14 seconds
2024-07-18 01:16:38 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P111...
2024-07-18 01:16:39 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P111 created successfully in 0.17 seconds
2024-07-18 01:16:39 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P111...
2024-07-18 01:16:42 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P111 converted successfully in 3.48 seconds
2024-07-18 01:16:42 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P111...
2024-07-18 01:18:23 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P111 ran successfully in 100.97 seconds
2024-07-18 01:18:23 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P111...
2024-07-18 01:18:59 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P111 ran successfully in 36.15 seconds
2024-07-18 01:18:59 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P111...
2024-07-18 01:18:59 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P111 created successfully in 0.00 seconds
2024-07-18 01:18:59 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P111
2024-07-18 01:20:06 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P111 created successfully in 66.75 seconds
2024-07-18 01:20:06 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P111...
2024-07-18 01:20:24 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P111 : 8
2024-07-18 01:20:24 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P111 filtered successfully in 17.80 seconds
2024-07-18 01:20:24 |              __main__ |    DEBUG | Time taken for patient AGORL_P111 : 3.81 minutes.
2024-07-18 01:20:24 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-18 01:20:24 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P112-----------------------------------
2024-07-18 01:20:24 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P112...
2024-07-18 01:20:24 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P112 separated successfully in 0.60 seconds
2024-07-18 01:20:24 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P112...
2024-07-18 01:20:24 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P112 created successfully in 0.13 seconds
2024-07-18 01:20:24 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P112...
2024-07-18 01:20:26 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P112 converted successfully in 1.78 seconds
2024-07-18 01:20:26 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P112...
2024-07-18 01:21:10 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P112 ran successfully in 43.72 seconds
2024-07-18 01:21:10 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P112...
2024-07-18 01:21:22 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P112 ran successfully in 12.09 seconds
2024-07-18 01:21:22 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P112...
2024-07-18 01:21:22 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P112 created successfully in 0.00 seconds
2024-07-18 01:21:22 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P112
2024-07-18 01:21:53 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P112 created successfully in 31.28 seconds
2024-07-18 01:21:53 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P112...
2024-07-18 01:22:12 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P112 : 6
2024-07-18 01:22:12 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P112 filtered successfully in 18.63 seconds
2024-07-18 01:22:12 |              __main__ |    DEBUG | Time taken for patient AGORL_P112 : 1.80 minutes.
2024-07-18 01:22:12 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-18 01:22:12 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P113-----------------------------------
2024-07-18 01:22:12 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P113...
2024-07-18 01:22:15 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P113 separated successfully in 2.88 seconds
2024-07-18 01:22:15 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P113...
2024-07-18 01:22:15 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P113 created successfully in 0.17 seconds
2024-07-18 01:22:15 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P113...
2024-07-18 01:22:18 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P113 converted successfully in 3.37 seconds
2024-07-18 01:22:18 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P113...
2024-07-18 01:23:58 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P113 ran successfully in 99.40 seconds
2024-07-18 01:23:58 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P113...
2024-07-18 01:24:32 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P113 ran successfully in 34.62 seconds
2024-07-18 01:24:32 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P113...
2024-07-18 01:24:32 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P113 created successfully in 0.00 seconds
2024-07-18 01:24:32 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P113
2024-07-18 01:25:36 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P113 created successfully in 63.16 seconds
2024-07-18 01:25:36 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P113...
2024-07-18 01:25:54 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P113 : 5
2024-07-18 01:25:54 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P113 filtered successfully in 18.12 seconds
2024-07-18 01:25:54 |              __main__ |    DEBUG | Time taken for patient AGORL_P113 : 3.70 minutes.
2024-07-18 01:25:54 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-18 01:25:54 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P114-----------------------------------
2024-07-18 01:25:54 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P114...
2024-07-18 01:25:55 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P114 separated successfully in 1.67 seconds
2024-07-18 01:25:55 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P114...
2024-07-18 01:25:56 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P114 created successfully in 0.19 seconds
2024-07-18 01:25:56 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P114...
2024-07-18 01:25:59 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P114 converted successfully in 3.29 seconds
2024-07-18 01:25:59 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P114...
2024-07-18 01:27:35 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P114 ran successfully in 96.54 seconds
2024-07-18 01:27:35 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P114...
2024-07-18 01:28:10 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P114 ran successfully in 34.51 seconds
2024-07-18 01:28:10 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P114...
2024-07-18 01:28:10 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P114 created successfully in 0.00 seconds
2024-07-18 01:28:10 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P114
2024-07-18 01:29:13 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P114 created successfully in 62.85 seconds
2024-07-18 01:29:13 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P114...
2024-07-18 01:29:33 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P114 : 8
2024-07-18 01:29:33 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P114 filtered successfully in 20.48 seconds
2024-07-18 01:29:33 |              __main__ |    DEBUG | Time taken for patient AGORL_P114 : 3.66 minutes.
2024-07-18 01:29:33 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-18 01:29:33 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P115-----------------------------------
2024-07-18 01:29:33 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P115...
2024-07-18 01:29:37 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P115 separated successfully in 3.88 seconds
2024-07-18 01:29:37 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P115...
2024-07-18 01:29:37 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P115 created successfully in 0.17 seconds
2024-07-18 01:29:37 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P115...
2024-07-18 01:29:40 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P115 converted successfully in 3.09 seconds
2024-07-18 01:29:40 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P115...
2024-07-18 01:31:13 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P115 ran successfully in 92.70 seconds
2024-07-18 01:31:13 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P115...
2024-07-18 01:31:45 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P115 ran successfully in 32.36 seconds
2024-07-18 01:31:45 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P115...
2024-07-18 01:31:45 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P115 created successfully in 0.00 seconds
2024-07-18 01:31:45 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P115
2024-07-18 01:32:44 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P115 created successfully in 58.68 seconds
2024-07-18 01:32:44 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P115...
2024-07-18 01:33:02 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P115 : 4
2024-07-18 01:33:02 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P115 filtered successfully in 17.88 seconds
2024-07-18 01:33:02 |              __main__ |    DEBUG | Time taken for patient AGORL_P115 : 3.48 minutes.
2024-07-18 01:33:02 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-18 01:33:02 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P116-----------------------------------
2024-07-18 01:33:02 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P116...
2024-07-18 01:33:05 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P116 separated successfully in 2.89 seconds
2024-07-18 01:33:05 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P116...
2024-07-18 01:33:05 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P116 created successfully in 0.14 seconds
2024-07-18 01:33:05 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P116...
2024-07-18 01:33:08 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P116 converted successfully in 2.78 seconds
2024-07-18 01:33:08 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P116...
2024-07-18 01:34:40 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P116 ran successfully in 92.09 seconds
2024-07-18 01:34:40 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P116...
2024-07-18 01:35:12 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P116 ran successfully in 31.87 seconds
2024-07-18 01:35:12 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P116...
2024-07-18 01:35:12 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P116 created successfully in 0.00 seconds
2024-07-18 01:35:12 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P116
2024-07-18 01:36:09 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P116 created successfully in 57.11 seconds
2024-07-18 01:36:09 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P116...
2024-07-18 01:36:26 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P116 : 6
2024-07-18 01:36:26 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P116 filtered successfully in 17.36 seconds
2024-07-18 01:36:26 |              __main__ |    DEBUG | Time taken for patient AGORL_P116 : 3.40 minutes.
2024-07-18 01:36:26 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-18 01:36:26 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P117-----------------------------------
2024-07-18 01:36:26 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P117...
2024-07-18 01:36:28 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P117 separated successfully in 2.21 seconds
2024-07-18 01:36:28 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P117...
2024-07-18 01:36:29 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P117 created successfully in 0.20 seconds
2024-07-18 01:36:29 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P117...
