2024-07-19 15:31:02 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P1  -----------------------------------
2024-07-19 15:31:39 |              __main__ |    DEBUG | Time taken for patient AGORL_P130 : 0.01 minutes.
2024-07-19 15:31:39 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:39 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P131-----------------------------------
2024-07-19 15:31:39 |     generate_phantoms |    DEBUG | junction_top = True
2024-07-19 15:31:39 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:39 |              __main__ |    DEBUG | Time taken for patient AGORL_P131 : 0.01 minutes.
2024-07-19 15:31:39 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:39 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P132-----------------------------------
2024-07-19 15:31:39 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:39 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:39 |              __main__ |    DEBUG | Time taken for patient AGORL_P132 : 0.00 minutes.
2024-07-19 15:31:39 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:39 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P133-----------------------------------
2024-07-19 15:31:40 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:40 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:40 |              __main__ |    DEBUG | Time taken for patient AGORL_P133 : 0.01 minutes.
2024-07-19 15:31:40 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:40 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P134-----------------------------------
2024-07-19 15:31:40 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:40 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:40 |              __main__ |    DEBUG | Time taken for patient AGORL_P134 : 0.00 minutes.
2024-07-19 15:31:40 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:40 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P136-----------------------------------
2024-07-19 15:31:40 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:40 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:40 |              __main__ |    DEBUG | Time taken for patient AGORL_P136 : 0.01 minutes.
2024-07-19 15:31:40 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:40 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P137-----------------------------------
2024-07-19 15:31:41 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:41 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:41 |              __main__ |    DEBUG | Time taken for patient AGORL_P137 : 0.01 minutes.
2024-07-19 15:31:41 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:41 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P139-----------------------------------
2024-07-19 15:31:41 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:41 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:41 |              __main__ |    DEBUG | Time taken for patient AGORL_P139 : 0.00 minutes.
2024-07-19 15:31:41 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:41 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P140-----------------------------------
2024-07-19 15:31:41 |     generate_phantoms |    DEBUG | junction_top = True
2024-07-19 15:31:41 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:41 |              __main__ |    DEBUG | Time taken for patient AGORL_P140 : 0.00 minutes.
2024-07-19 15:31:41 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:41 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P141-----------------------------------
2024-07-19 15:31:42 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:42 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:42 |              __main__ |    DEBUG | Time taken for patient AGORL_P141 : 0.01 minutes.
2024-07-19 15:31:42 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:42 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P142-----------------------------------
2024-07-19 15:31:42 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:42 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:42 |              __main__ |    DEBUG | Time taken for patient AGORL_P142 : 0.00 minutes.
2024-07-19 15:31:42 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:42 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P143-----------------------------------
2024-07-19 15:31:42 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:42 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:42 |              __main__ |    DEBUG | Time taken for patient AGORL_P143 : 0.00 minutes.
2024-07-19 15:31:42 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:42 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P144-----------------------------------
2024-07-19 15:31:42 |     generate_phantoms |    DEBUG | junction_top = True
2024-07-19 15:31:42 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:42 |              __main__ |    DEBUG | Time taken for patient AGORL_P144 : 0.00 minutes.
2024-07-19 15:31:42 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:42 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P145-----------------------------------
2024-07-19 15:31:43 |     generate_phantoms |    DEBUG | junction_top = True
2024-07-19 15:31:43 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:43 |              __main__ |    DEBUG | Time taken for patient AGORL_P145 : 0.00 minutes.
2024-07-19 15:31:43 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:43 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P146-----------------------------------
2024-07-19 15:31:43 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:43 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:43 |              __main__ |    DEBUG | Time taken for patient AGORL_P146 : 0.00 minutes.
2024-07-19 15:31:43 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:43 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P147-----------------------------------
2024-07-19 15:31:43 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:43 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:43 |              __main__ |    DEBUG | Time taken for patient AGORL_P147 : 0.01 minutes.
2024-07-19 15:31:43 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:43 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P148-----------------------------------
2024-07-19 15:31:44 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:44 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:44 |              __main__ |    DEBUG | Time taken for patient AGORL_P148 : 0.00 minutes.
2024-07-19 15:31:44 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:44 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P149-----------------------------------
2024-07-19 15:31:44 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:44 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:44 |              __main__ |    DEBUG | Time taken for patient AGORL_P149 : 0.00 minutes.
2024-07-19 15:31:44 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:44 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P151-----------------------------------
2024-07-19 15:31:44 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:44 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:44 |              __main__ |    DEBUG | Time taken for patient AGORL_P151 : 0.00 minutes.
2024-07-19 15:31:44 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:44 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P152-----------------------------------
2024-07-19 15:31:44 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:44 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:44 |              __main__ |    DEBUG | Time taken for patient AGORL_P152 : 0.01 minutes.
2024-07-19 15:31:44 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:44 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P153-----------------------------------
2024-07-19 15:31:45 |     generate_phantoms |    DEBUG | junction_top = True
2024-07-19 15:31:45 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:45 |              __main__ |    DEBUG | Time taken for patient AGORL_P153 : 0.01 minutes.
2024-07-19 15:31:45 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:45 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P154-----------------------------------
2024-07-19 15:31:45 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:45 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:45 |              __main__ |    DEBUG | Time taken for patient AGORL_P154 : 0.00 minutes.
2024-07-19 15:31:45 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:45 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P155-----------------------------------
2024-07-19 15:31:45 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:45 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:45 |              __main__ |    DEBUG | Time taken for patient AGORL_P155 : 0.00 minutes.
2024-07-19 15:31:45 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:45 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P156-----------------------------------
2024-07-19 15:31:46 |     generate_phantoms |    DEBUG | junction_top = True
2024-07-19 15:31:46 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:46 |              __main__ |    DEBUG | Time taken for patient AGORL_P156 : 0.00 minutes.
2024-07-19 15:31:46 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:46 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P157-----------------------------------
2024-07-19 15:31:46 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:46 |     generate_phantoms |    DEBUG | junction_bottom = False
2024-07-19 15:31:46 |              __main__ |    DEBUG | Time taken for patient AGORL_P157 : 0.00 minutes.
2024-07-19 15:31:46 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:46 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P158-----------------------------------
2024-07-19 15:31:46 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:46 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:46 |              __main__ |    DEBUG | Time taken for patient AGORL_P158 : 0.00 minutes.
2024-07-19 15:31:46 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:46 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P159-----------------------------------
2024-07-19 15:31:46 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:46 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:46 |              __main__ |    DEBUG | Time taken for patient AGORL_P159 : 0.00 minutes.
2024-07-19 15:31:46 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:46 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P160-----------------------------------
2024-07-19 15:31:47 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:47 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:47 |              __main__ |    DEBUG | Time taken for patient AGORL_P160 : 0.01 minutes.
2024-07-19 15:31:47 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:47 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P161-----------------------------------
2024-07-19 15:31:47 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:47 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:47 |              __main__ |    DEBUG | Time taken for patient AGORL_P161 : 0.01 minutes.
2024-07-19 15:31:47 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:47 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P162-----------------------------------
2024-07-19 15:31:47 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:47 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:47 |              __main__ |    DEBUG | Time taken for patient AGORL_P162 : 0.00 minutes.
2024-07-19 15:31:47 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:47 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P163-----------------------------------
2024-07-19 15:31:48 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:48 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:48 |              __main__ |    DEBUG | Time taken for patient AGORL_P163 : 0.01 minutes.
2024-07-19 15:31:48 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:48 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P164-----------------------------------
2024-07-19 15:31:48 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:48 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:48 |              __main__ |    DEBUG | Time taken for patient AGORL_P164 : 0.00 minutes.
2024-07-19 15:31:48 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:48 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P166-----------------------------------
2024-07-19 15:31:48 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:48 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:48 |              __main__ |    DEBUG | Time taken for patient AGORL_P166 : 0.00 minutes.
2024-07-19 15:31:48 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:48 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P167-----------------------------------
2024-07-19 15:31:48 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:48 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:48 |              __main__ |    DEBUG | Time taken for patient AGORL_P167 : 0.00 minutes.
2024-07-19 15:31:48 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:48 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P168-----------------------------------
2024-07-19 15:31:49 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:49 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:49 |              __main__ |    DEBUG | Time taken for patient AGORL_P168 : 0.01 minutes.
2024-07-19 15:31:49 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:49 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P169-----------------------------------
2024-07-19 15:31:49 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:49 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:49 |              __main__ |    DEBUG | Time taken for patient AGORL_P169 : 0.00 minutes.
2024-07-19 15:31:49 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:49 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P171-----------------------------------
2024-07-19 15:31:49 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:49 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:49 |              __main__ |    DEBUG | Time taken for patient AGORL_P171 : 0.01 minutes.
2024-07-19 15:31:49 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:49 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P172-----------------------------------
2024-07-19 15:31:50 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:50 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:50 |              __main__ |    DEBUG | Time taken for patient AGORL_P172 : 0.00 minutes.
2024-07-19 15:31:50 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:50 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P173-----------------------------------
2024-07-19 15:31:50 |     generate_phantoms |    DEBUG | junction_top = True
2024-07-19 15:31:50 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:50 |              __main__ |    DEBUG | Time taken for patient AGORL_P173 : 0.01 minutes.
2024-07-19 15:31:50 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:50 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P174-----------------------------------
2024-07-19 15:31:50 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:50 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:50 |              __main__ |    DEBUG | Time taken for patient AGORL_P174 : 0.01 minutes.
2024-07-19 15:31:50 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:50 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P175-----------------------------------
2024-07-19 15:31:51 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:51 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:51 |              __main__ |    DEBUG | Time taken for patient AGORL_P175 : 0.00 minutes.
2024-07-19 15:31:51 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:51 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P176-----------------------------------
2024-07-19 15:31:51 |     generate_phantoms |    DEBUG | junction_top = True
2024-07-19 15:31:51 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:51 |              __main__ |    DEBUG | Time taken for patient AGORL_P176 : 0.00 minutes.
2024-07-19 15:31:51 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:51 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P177-----------------------------------
2024-07-19 15:31:51 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:51 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:51 |              __main__ |    DEBUG | Time taken for patient AGORL_P177 : 0.01 minutes.
2024-07-19 15:31:51 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:51 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P178-----------------------------------
2024-07-19 15:31:51 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:51 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:51 |              __main__ |    DEBUG | Time taken for patient AGORL_P178 : 0.00 minutes.
2024-07-19 15:31:51 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:51 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P179-----------------------------------
2024-07-19 15:31:52 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:52 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:52 |              __main__ |    DEBUG | Time taken for patient AGORL_P179 : 0.01 minutes.
2024-07-19 15:31:52 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:52 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P180-----------------------------------
2024-07-19 15:31:52 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:52 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:52 |              __main__ |    DEBUG | Time taken for patient AGORL_P180 : 0.01 minutes.
2024-07-19 15:31:52 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:52 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P181-----------------------------------
2024-07-19 15:31:52 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:52 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:52 |              __main__ |    DEBUG | Time taken for patient AGORL_P181 : 0.01 minutes.
2024-07-19 15:31:52 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:52 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P182-----------------------------------
2024-07-19 15:31:53 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:53 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:53 |              __main__ |    DEBUG | Time taken for patient AGORL_P182 : 0.01 minutes.
2024-07-19 15:31:53 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:53 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P184-----------------------------------
2024-07-19 15:31:53 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:53 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:53 |              __main__ |    DEBUG | Time taken for patient AGORL_P184 : 0.01 minutes.
2024-07-19 15:31:53 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:53 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P185-----------------------------------
2024-07-19 15:31:53 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:53 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:53 |              __main__ |    DEBUG | Time taken for patient AGORL_P185 : 0.00 minutes.
2024-07-19 15:31:53 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:53 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P186-----------------------------------
2024-07-19 15:31:54 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:54 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:54 |              __main__ |    DEBUG | Time taken for patient AGORL_P186 : 0.00 minutes.
2024-07-19 15:31:54 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:54 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P188-----------------------------------
2024-07-19 15:31:54 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:54 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:54 |              __main__ |    DEBUG | Time taken for patient AGORL_P188 : 0.00 minutes.
2024-07-19 15:31:54 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:54 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P189-----------------------------------
2024-07-19 15:31:54 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:54 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:54 |              __main__ |    DEBUG | Time taken for patient AGORL_P189 : 0.01 minutes.
2024-07-19 15:31:54 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:54 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P190-----------------------------------
2024-07-19 15:31:55 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:55 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:55 |              __main__ |    DEBUG | Time taken for patient AGORL_P190 : 0.00 minutes.
2024-07-19 15:31:55 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:55 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P191-----------------------------------
2024-07-19 15:31:55 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:55 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:55 |              __main__ |    DEBUG | Time taken for patient AGORL_P191 : 0.01 minutes.
2024-07-19 15:31:55 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:55 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P192-----------------------------------
2024-07-19 15:31:55 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:55 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:55 |              __main__ |    DEBUG | Time taken for patient AGORL_P192 : 0.00 minutes.
2024-07-19 15:31:55 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:55 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P193-----------------------------------
2024-07-19 15:31:55 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:55 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:55 |              __main__ |    DEBUG | Time taken for patient AGORL_P193 : 0.00 minutes.
2024-07-19 15:31:55 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:55 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P194-----------------------------------
2024-07-19 15:31:56 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:56 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:56 |              __main__ |    DEBUG | Time taken for patient AGORL_P194 : 0.01 minutes.
2024-07-19 15:31:56 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:56 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P195-----------------------------------
2024-07-19 15:31:56 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:56 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:56 |              __main__ |    DEBUG | Time taken for patient AGORL_P195 : 0.00 minutes.
2024-07-19 15:31:56 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:56 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P196-----------------------------------
2024-07-19 15:31:56 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:56 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:56 |              __main__ |    DEBUG | Time taken for patient AGORL_P196 : 0.01 minutes.
2024-07-19 15:31:56 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:56 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P197-----------------------------------
2024-07-19 15:31:56 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:56 |     generate_phantoms |    DEBUG | junction_bottom = True
